2020-04-14 04:10:36.887+0000 WARN [o.n.k.i.JvmChecker] You are using an unsupported version of the Java runtime. Please use Oracle(R) Java(TM) 11 or OpenJDK(TM) 11.
2020-04-14 04:10:36.985+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.max_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 2122317824 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-04-14 04:10:36.986+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.initial_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 134217728 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-04-14 04:10:37.038+0000 WARN [o.n.i.p.PageCache] The dbms.memory.pagecache.size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a computed heuristic value of 3179913216 bytes will be used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-04-14 04:10:37.069+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-04-14 04:10:37.070+0000 INFO [o.n.i.d.DiagnosticsManager]                              [ System diagnostics ]                             
2020-04-14 04:10:37.071+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-04-14 04:10:37.076+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.076+0000 INFO [o.n.i.d.DiagnosticsManager]                          [ System memory information ]                          
2020-04-14 04:10:37.077+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.080+0000 INFO [o.n.i.d.DiagnosticsManager] Total Physical memory: 7.900GiB
2020-04-14 04:10:37.081+0000 INFO [o.n.i.d.DiagnosticsManager] Free Physical memory: 2.196GiB
2020-04-14 04:10:37.082+0000 INFO [o.n.i.d.DiagnosticsManager] Committed virtual memory: 246.5MiB
2020-04-14 04:10:37.083+0000 INFO [o.n.i.d.DiagnosticsManager] Total swap space: 9.708GiB
2020-04-14 04:10:37.084+0000 INFO [o.n.i.d.DiagnosticsManager] Free swap space: 2.949GiB
2020-04-14 04:10:37.085+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-14 04:10:37.085+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.086+0000 INFO [o.n.i.d.DiagnosticsManager]                            [ JVM memory information ]                           
2020-04-14 04:10:37.086+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.087+0000 INFO [o.n.i.d.DiagnosticsManager] Free  memory: 107.5MiB
2020-04-14 04:10:37.088+0000 INFO [o.n.i.d.DiagnosticsManager] Total memory: 128.0MiB
2020-04-14 04:10:37.088+0000 INFO [o.n.i.d.DiagnosticsManager] Max   memory: 1.977GiB
2020-04-14 04:10:37.094+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Young Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-04-14 04:10:37.095+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Old Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-04-14 04:10:37.099+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-nmethods' (Non-heap memory): committed=2.438MiB, used=1.188MiB, max=5.625MiB, threshold=0B
2020-04-14 04:10:37.100+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Metaspace (Non-heap memory): committed=11.88MiB, used=11.20MiB, max=-1B, threshold=0B
2020-04-14 04:10:37.102+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'profiled nmethods' (Non-heap memory): committed=2.875MiB, used=2.865MiB, max=117.2MiB, threshold=0B
2020-04-14 04:10:37.103+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Compressed Class Space (Non-heap memory): committed=1.375MiB, used=1.154MiB, max=1024MiB, threshold=0B
2020-04-14 04:10:37.104+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Eden Space (Heap memory): committed=78.00MiB, used=6.000MiB, max=-1B, threshold=?
2020-04-14 04:10:37.106+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Old Gen (Heap memory): committed=48.00MiB, used=11.89MiB, max=1.977GiB, threshold=0B
2020-04-14 04:10:37.107+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Survivor Space (Heap memory): committed=2.000MiB, used=1.616MiB, max=-1B, threshold=?
2020-04-14 04:10:37.108+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-profiled nmethods' (Non-heap memory): committed=2.438MiB, used=729.1KiB, max=117.2MiB, threshold=0B
2020-04-14 04:10:37.108+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-14 04:10:37.108+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.109+0000 INFO [o.n.i.d.DiagnosticsManager]                         [ Operating system information ]                        
2020-04-14 04:10:37.109+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.110+0000 INFO [o.n.i.d.DiagnosticsManager] Operating System: Windows 10; version: 10.0; arch: amd64; cpus: 4
2020-04-14 04:10:37.125+0000 INFO [o.n.i.d.DiagnosticsManager] Process id: 9056@DESKTOP-2ESNCI5
2020-04-14 04:10:37.126+0000 INFO [o.n.i.d.DiagnosticsManager] Byte order: LITTLE_ENDIAN
2020-04-14 04:10:37.155+0000 INFO [o.n.i.d.DiagnosticsManager] Local timezone: Asia/Calcutta
2020-04-14 04:10:37.156+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-14 04:10:37.156+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.156+0000 INFO [o.n.i.d.DiagnosticsManager]                               [ JVM information ]                               
2020-04-14 04:10:37.156+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.157+0000 INFO [o.n.i.d.DiagnosticsManager] VM Name: Java HotSpot(TM) 64-Bit Server VM
2020-04-14 04:10:37.157+0000 INFO [o.n.i.d.DiagnosticsManager] VM Vendor: Oracle Corporation
2020-04-14 04:10:37.158+0000 INFO [o.n.i.d.DiagnosticsManager] VM Version: 14+36-1461
2020-04-14 04:10:37.158+0000 INFO [o.n.i.d.DiagnosticsManager] JIT compiler: HotSpot 64-Bit Tiered Compilers
2020-04-14 04:10:37.159+0000 INFO [o.n.i.d.DiagnosticsManager] VM Arguments: [-Dfile.encoding=Cp1252]
2020-04-14 04:10:37.159+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-14 04:10:37.159+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.160+0000 INFO [o.n.i.d.DiagnosticsManager]                                [ Java classpath ]                               
2020-04-14 04:10:37.160+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-14 04:10:37.324+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\com\fasterxml\jackson\core\jackson-core\2.10.0\jackson-core-2.10.0.jar
2020-04-14 04:10:37.325+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\eclipse\platform\org.eclipse.core.resources\3.13.600\org.eclipse.core.resources-3.13.600.jar
2020-04-14 04:10:37.325+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-layout\4.0.3\neo4j-layout-4.0.3.jar
2020-04-14 04:10:37.326+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-concurrent\4.0.3\neo4j-concurrent-4.0.3.jar
2020-04-14 04:10:37.326+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-diagnostics\4.0.3\neo4j-diagnostics-4.0.3.jar
2020-04-14 04:10:37.326+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\apache\shiro\shiro-core\1.4.2\shiro-core-1.4.2.jar
2020-04-14 04:10:37.327+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\parboiled\parboiled-scala_2.12\1.2.0\parboiled-scala_2.12-1.2.0.jar
2020-04-14 04:10:37.327+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\jakarta\annotation\jakarta.annotation-api\1.3.4\jakarta.annotation-api-1.3.4.jar
2020-04-14 04:10:37.327+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\scala-lang\scala-reflect\2.12.7\scala-reflect-2.12.7.jar
2020-04-14 04:10:37.328+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-collections\4.0.3\neo4j-collections-4.0.3.jar
2020-04-14 04:10:37.328+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-security\4.0.3\neo4j-security-4.0.3.jar
2020-04-14 04:10:37.329+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-cypher-runtime-util\4.0.3\neo4j-cypher-runtime-util-4.0.3.jar
2020-04-14 04:10:37.329+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-values\4.0.3\neo4j-values-4.0.3.jar
2020-04-14 04:10:37.329+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\apache\lucene\lucene-queryparser\8.2.0\lucene-queryparser-8.2.0.jar
2020-04-14 04:10:37.330+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\bouncycastle\bcprov-jdk15on\1.64\bcprov-jdk15on-1.64.jar
2020-04-14 04:10:37.330+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.16\FastInfoset-1.2.16.jar
2020-04-14 04:10:37.330+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\slf4j\slf4j-api\1.7.25\slf4j-api-1.7.25.jar
2020-04-14 04:10:37.331+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-data-collector\4.0.3\neo4j-data-collector-4.0.3.jar
2020-04-14 04:10:37.331+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\eclipse\jetty\jetty-xml\9.4.17.v20190418\jetty-xml-9.4.17.v20190418.jar
2020-04-14 04:10:37.331+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\eclipse\platform\org.eclipse.core.contenttype\3.7.500\org.eclipse.core.contenttype-3.7.500.jar
2020-04-14 04:10:37.332+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-batch-insert\4.0.3\neo4j-batch-insert-4.0.3.jar
2020-04-14 04:10:37.332+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\ow2\asm\asm-tree\7.2\asm-tree-7.2.jar
2020-04-14 04:10:37.332+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\eclipse\platform\org.eclipse.core.jobs\3.10.600\org.eclipse.core.jobs-3.10.600.jar
2020-04-14 04:10:37.333+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\apache\shiro\shiro-lang\1.4.2\shiro-lang-1.4.2.jar
2020-04-14 04:10:37.333+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\commons-beanutils\commons-beanutils\1.9.3\commons-beanutils-1.9.3.jar
2020-04-14 04:10:37.333+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\eclipse\platform\org.eclipse.equinox.app\1.4.300\org.eclipse.equinox.app-1.4.300.jar
2020-04-14 04:10:37.333+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\eclipse\jetty\jetty-server\9.4.17.v20190418\jetty-server-9.4.17.v20190418.jar
2020-04-14 04:10:37.334+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-procedure\4.0.3\neo4j-procedure-4.0.3.jar
2020-04-14 04:10:37.334+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\eclipse\core\org.eclipse.core.jobs\3.5.100\org.eclipse.core.jobs-3.5.100.jar
2020-04-14 04:10:37.334+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-rewriting-4.0\4.0.3\neo4j-rewriting-4.0-4.0.3.jar
2020-04-14 04:10:37.334+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\info\picocli\picocli\4.0.4\picocli-4.0.4.jar
2020-04-14 04:10:37.335+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-codegen\4.0.3\neo4j-codegen-4.0.3.jar
2020-04-14 04:10:37.335+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\neo4j\neo4j-cypher-interpreted-runtime\4.0.3\neo4j-cypher-interpreted-runtime-4.0.3.jar
2020-04-14 04:10:37.336+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\ritu\.m2\repository\org\apache\shiro\shiro-crypto-cipher\1.4.2\shiro-crypto-cipher-1.4.2.jar
